id,description,timestamp
472,"É publicado um Edital da Real Mesa Censória, proibindo inúmeras obras literárias em Portugal.",-6287316812.0
473,"Criação de uma fábrica régia de pentes de marfim em Lisboa, cuja propriedade passará depois para Gabriel da Cruz.",-6286798412.0
474,É decretada uma lei em Portugal que diz que os cargos da República nada mais são que uma quotcomissão simples e precária do Príncipe..quot,-6285848012.0
475,É descoberto um grupo de franco-mações na ilha da Madeira (informação do governador do Funchal),-6282824012.0
476,Struensee abole o Conselho na Dinamarca e torna-se todo-poderoso iniciando-se assim um vasto programa de reformas e introduz a liberdade de culto e de imprensa.,-6282132812.0
477,"Em Portugal, Penafiel e Pinhel são elevadas à categoria de cidade.",-6282132812.0
478,"Em 06 de Junho, João de Souza Lisboa inaugura, com o apoio do amigo Cláudio Manoel da Costa( poeta inconfidente)a Casa da Ópera de Vila Rica(atual Ouro Preto-MG). A data foi escolhida em honra do aniversário do rei D. José I. A Casa da Ópera/Teatro Municipal de Ouro Preto é o teatro mais antigo das Américas em funcionamento.",-6282132812.0
479,Organiza-se a educação primária no Império Austríaco.,-6282132812.0
480,"E.Burke, ''Reflexos sobre as causas dos descontentamentos actuais''.",-6282132812.0
481,"Com a obra ''Diálogos sobre o comércio dos cereais'', Ferdinando Galiani ataca os fisiocratas.",-6282132812.0
482,"Em Abril o Parlamento Inglês retira os impostos sobre o papel, o vidro e os corantes, mas mantém a taxa sobre o chá.",-6282132812.0
483,"Em Agosto, a intervenção do duque de Choiseul evita a guerra entre a Espanha e a Inglaterra pela posse das ilhas Malvinas. Em Portugal, Pinhel é elevada a cidade.",-6282132812.0
484,"Em Setembro, José II da Áustria e Frederico II da Prússia encontram-se em Neustadt para discutir a forma de obstar à espanssão russa.",-6282132812.0
485,"Em Portugal, a Real Fábrica das Sedas é encarregada de fomentar a cultura de amendoeiras é ainda declarado publicamente sobre o comércio como sendo uma profissão ampquotnobre, necessária e proveitosaampquot.",-6282132812.0
486,"Em 06 de junho de 1770 é inaugurada a Casa da Ópera de Vila Rica(atual Ouro Preto- Minas Gerais), o teatro mais antigo das Américas em funcionamento.",-6282132812.0
487,John Hill elabora o método de obter amostras para o estudo no microscópio.,-6282132812.0
488,Alexis Duchateau inventa a dentadura artificial de porcelana.,-6282132812.0
489,"Leonardo Euler, ''Introdução à Álgebra''.",-6282132812.0
490,James Cook descobre a baía Botânica.,-6282132812.0
491,"Domingos Vandreli, ''Sobre a utilidade dos jardins botânicos''.",-6282132812.0
492,"Em Julho - Breve de Clemente XIV suprimindo, em Portugal, os mosteiros dos cónegos regulares de Santo Agostinho, já em Agosto o Papa cria várias dioceses.",-6282132812.0
493,"Frei Manuel do Cenáculo, ''Memórias históricas do Ministério do púlpito''.",-6282132812.0
494,"António Ribeiro dos Santos, ''De sacerdotio et Imperio''.",-6282132812.0
495,"Inicia-se no Porto a construção do Hospital de Santo António, da autoria de John Carr de Iorque.",-6282132812.0
496,"Thomas Gainsborough, ''O Rapaz Azul'' (retrato pictórico).",-6282132812.0
497,Execução da estátua equestre de D. José I.,-6282132812.0
498,"É esctrita por Johannes Ewald, ''Rolf Krage'', a primeira tragédia dinamarquesa.",-6282132812.0
499,"Janeiro - A Espanha concorda em ceder as ilhas Malvinas à Inglaterra, mas não faz qualquer reparações por ter insultado a bandeira inglesa. Por volta do mesmo período o príncipe Henrique da Prússia visita a Rússia e propõe a partilha da Polónia.",-6279800012.0
500,Auto-de-fé em Goa com 91 setenciados.,-6276948812.0
501,Alvará decretando a livre exportação de cereais das ilhas dos Açores.,-6276689612.0
502,Concessão aos Açores da categoria de província de Portugal,-6276689612.0
503,Lavoisier faz experiências sobre a composição do ar.,-6276689612.0
504,Luigi Galvani descobre a natureza eléctrica dos impulsos nervosos.,-6276689612.0
505,J. A. Delue estabelece regras para medir altitudes com o barómetro.,-6276689612.0
506,Em Julho - O é criado o regulamento dos teatros em Portugal.,-6276689612.0
507,"Em Agosto - É apresentado ao rei de Portugal o parecer da Junta da Providência Literária, acerca do estado das Artes e Ciências no reino.",-6276689612.0
508,"Jacopo Facciolati, ajudado por Egidio Forcellini, ''Totius Latinitatis Lexicon''.",-6276689612.0
509,"W. Robertson, ''História da América''.",-6276689612.0
510,É lançada a primeira edição da ''Enciclopédia Britânica''.,-6276689612.0
511,Em Junho - Clemente XIV concede novamente a bula de Cruzada (publicada em Novembro de 1772),-6276689612.0
512,"J. S. Semler, ''Estudos sobre a Livre Investigação do Cânone''.",-6276689612.0
513,Wesley nega a justificação pelas suas obras.,-6276689612.0
514,Indiferida a petição ao Parlamento para dispensar o clero inglês de subscrever os 39º Artigos. John Jebb e outros teólogos tornaram-se unitaristas.,-6276689612.0
515,"Benjamim West, ''A Morte do Lobo'' (pintura).",-6276689612.0
516,"J. A. Houdon, o busto de Diderot.",-6276689612.0
517,A Feitoria de Linhos é extinta.,-6275048012.0
518,O poeta português Pedro Correia Garção é preso no Limoeiro.,-6271332812.0
519,Junho - A Rússia termina a conquista da Crimeia.,-6271332812.0
520,O Ensino passa a depender da Real Mesa Censória.,-6266494412.0
521,Julho - A Áustria e a Turquia assinam um tratado com a intenção de obrigar a Rússia a devolver os territórios conquistados,-6266494412.0
522,"É criada em Lisboa, a Inspecção Geral dos Diamantes. A coroa fica com o contrato exclusivo da sua exploração.",-6263211212.0
523,A carruagem do Marquês de Pombal é apedrejada à saída do paço. O autor do quotcrimequot é imediatamente detido.,-6258372812.0
524,Descoberto o Oxigénio.,-6258372812.0
525,Elevação do povoado portugues de Figueira da Foz à condição de vila.,-6258372812.0
526,"Em Portugal, elevação à categoria de cidade de Castelo Branco.",-6258372812.0
527,O governo português assumiu a exploração de diamantes como monopólio da Coroa,-6258372812.0
528,O próprio governo português assumiu a exploração de diamantes como monopólio da Coroa.,-6258372812.0
529,Em Junho - É criada a Cordoaria Nacional de Portugal.,-6258372812.0
530,É abolida a servidão na Sabóia.,-6258372812.0
531,F. de Melo Palheta introduz no Brasil a cultura do café.,-6258372812.0
532,Figueira da Foz é promovida a vila Castelo Branco recebe o título de cidade.,-6258372812.0
533,É iniciada a construção d'A Real Fábrica de Lanifício de Portalegre.,-6258372812.0
534,"É publicada, em Portugal, legislação relativa à libertação de escravos negros.",-6258372812.0
535,Data existente numa planta do Forte de São Sebastião de Angra remetida com outras à Secretaria da Guerra em Lisboa.,-6248264012.0
536,"O Laboratório Chimico da Universidade de Coimbra, onde se situa o Museu da Ciência, é mandado edificar pelo Marquês de Pombal.",-6248264012.0
537,Na Dinamarca Ove Guldberg leva Struensee à prisão.,-6246881612.0
538,"A assembleia de Boston ameaça com a secessão de Inglaterra, a menos que sejam mantidos os direitos das colónias.",-6243252812.0
539,"08 de março - Da-se a Batalha de Gulnabad, com a vitória afegã e a destruição do Império Safávida persa",-6243252812.0
540,"Criada a Freguesia de São Francisco do Porto dos Casais, que deu origem à cidade de Porto Alegre. Essa é a data oficial da fundação da cidade.",-6240920012.0
541,julho - A Inglaterra recusa a permissão à Armada francesa de entrar no Báltico para apoiar Gustavo III da Suécia contra os seus súbditos.,-6240920012.0
542,"Frederico, ''O Grande'', receando o interesse da Áustria de que as conquistas russas na Turquia levem a uma guerra generalizada, concebe a primeira partilha da Polónia: a Prússia ocupa a Polónia Ocidental (à excepção de Danzigue) e Ermland, a Áustria apodera-se da Galícia Oriental e da Lobomerica, e a Rússia fica com os territórios a leste do Duína e do Dniepre.",-6229515212.0
543,Gustavo III restabelece a autoridade plena da monarquia na Suécia.,-6228305612.0
544,"É feito o voto para a construção Igreja de Nossa Senhora dos Milagres da Serreta, Angra templo cujas obras só se iniciaram em 1819, por iniciativa do general Francisco António de Araújo, então nomeado capitão-general dos Açores.",-6226145612.0
545,"a Janeiro de 1773) - Sob a direcção de Samuel Adams formam-se, em Massachusetts, Comités de Correspondência de acção contra a Inglaterra.",-6221825612.0
546,"Criada a vila de Alcobaça pelo Ouvidor José Xavier Machado Monteiro no local denominado Arraial de Itanhém, situado às margens do Rio Itanhém, ao sul da Capitania de Porto Seguro (actual Microrregião de Porto Seguro).",-6220961612.0
547,"a Inglaterra entregou á Companhia das Índias Orientais, o controle sobre a venda do chá para as Treze Colônias.",-6216641612.0
548,As distinções entre cristãos velhos e cristãos novos são abolidas em Portugal. É igualmente decretada a destruição dos registos cadastrais dos judeus.,-6204200012.0
549,"É descoberta a Ilha do Bananal, localizada no estado brasileiro do Tocantins.",-6198843212.0
550,"Fim do reinado de Donam Lhundub, Desi Druk do Reino do Butão, reinou desde 1768.",-6198843212.0
551,"Inicio do reinado de Kunga Rinchen, Desi Druk do Reino do Butão reinou até 1776.",-6198843212.0
552,"É destruída por um incêndio a  Ermida de Nossa Senhora do Pilar, na cidade da Horta, ilha do Faial.",-6198843212.0
553,o fechamento de Boston ocupação de Massachusetts e o julgamento dos colonos rebelados.,-6185105612.0
554,Por despacho do Marquês de Pombal é abolida a Inquisição de Goa.,-6181649612.0
555,Fundada a atual cidade de Campinas.,-6168344012.0
556,Reúne o Primeiro Congresso Continental da Filadélfia,-6168344012.0
557,Nomeação de Dinis Gregório de Melo Castro e Mendonça no cargo de capitão-general dos Açores.,-6168344012.0
558,Aparição do cometa Halley,-6168344012.0
559,"Joaquim Machado de Castro, inauguração da estátua equestre de D.José",-6140091212.0
560,Reúne o Segundo Congresso Continental da Filadélfia,-6140091212.0
561,"Dá-se início à construção do Forte de São Joaquim, no Alto Rio Branco, pelo governador geral do Grão-Pará, Francisco Xavier de Mendonça Furtado - 23 anos após a autorização.",-6140091212.0
562,Rhode Island é a primeira das Treze Colónias a renegar a fidelidade a Jorge III.,-6122033612.0
563,"Publicação de ''The Wealth of Nations'', por Adam Smith.",-6122033612.0
564,"Início da construção do Real Forte Príncipe da Beira, nas margens do rio Guaporé do atual estado de Rondônia, entre o Brasil e a Bolívia, a mil metros do Forte de Bragança.",-6122033612.0
565,"Publicação do primeiro volume de ''A História do Declínio e Queda do Império Romano'', por Edward Gibbon.",-6122033612.0
566,James Cook inicia a sua terceira viagem de exploração ao Oceano Pacífico.,-6122033612.0
567,"Fim do reinado de Kunga Rinchen, Desi Druk do Reino do Butão, reinou desde 1773.",-6122033612.0
568,"Inicio do reinado de Jigme Singye, Desi Druk do Reino do Butão, reinou até 1788.",-6122033612.0
569,"Fundação de Porto Alegre, capital do estado do Rio Grande do Sul.",-6114776012.0
570,"pelo professor universitário Adam Weishaupt, a sociedade secreta chamada ''Illuminati''.",-6111579212.0
571,"A população de Minas Gerais, era composta de 70769 brancos, 82 mil pardos e 167 mil negros.",-6111579212.0
572,Foi fundada a cidade de San Francisco.,-6106481612.0
573,"Início da Revolução Americana, contra o colonialismo britânico, com a publicação da Declaração da Independência dos Estados Unidos.",-6106481612.0
574,Utilizado pela primeira vez na Declaração da Independência o nome ''ampquotEstados Unidos da Américaampquot''.,-6106481612.0
575,"Ficou pronta a Declaração de Independência, cujo principal autor foi Thomas Jefferson.",-6106481612.0
576,"1° de Agosto - Criação do Vice-Reino do Rio da Prata, com capital em Buenos Aires e jurisdição sobre os atuais Uruguai, Argentina, Paraguai e Bolívia.",-6106481612.0
577,Grande Incêndio de Nova Iorque de 1776,-6099224012.0
578,Ano de criação do Torpedo.,-6090411212.0
579,Segunda edição da ''Encyclopaedia Britannica''.,-6090411212.0
580,"A Espanha chegou a um acordo com Portugal, assinado o Tratado de Santo Ildefonso.",-6090411212.0
581,Assinado entre Portugal e Espanha o Tratado de Santo Ildefonso.Os espanhóis obtinham o território de Sete Povos das Missões e da Colônia de Sacramento e devolviam a Portugal algumas terras que haviam ocupado no atual Rio Grande do Sul.,-6090411212.0
582,"Com a morte de Maximiliano III, a Baviera fica sob a soberania de Carlos Teodoro, príncipe-eleitor do Palatinado.",-6090411212.0
583,George Washington derrota as tropas ingleses na Batalha de Princeton.,-6090238412.0
584,"D. Maria I, sucessora de D. José I no trono de Portugal, afasta do poder o marquês de Pombal.",-6085054412.0
585,O marquês de La Fayette chega aos Estados Unidos com o seu grupo de voluntários franceses.,-6085054412.0
586,"Cerimónia pública de aclamação de D. Maria I, do seu quotLevantamentoquot ao Trono de Portugal, com a leitura do discurso do desembargador Dr. José Ricalde Pereira de Castro.",-6079006412.0
587,O Congresso adopta a actual bandeira como símbolo dos Estados Unidos.,-6076241612.0
588,"Tem lugar a primeira das duas Batalhas de Saratoga, que marcam um ponto de viragem na Guerra da Independência dos Estados Unidos. A segunda batalha acontece no dia 7 de outubro.",-6067860812.0
589,"A Espanha chegou a um acordo com Portugal, assinando o Tratado de Santo Ildefonso.",-6066824012.0
590,"O exército britânico rende-se ao general Horatio Gates, na sequência das Batalhas de Saratoga.",-6065441612.0
591,"Depois de 16 meses de debate, o Congresso Continental aprova os Artigos da Confederação na temporária capital localizada em York, na Pensilvânia. Entre outras diretrizes esse artigo oficializa o nome da Confederação em ''Os Estados Unidos da América''.",-6062936012.0
592,Fundação da cidade de Corumbá - Mato Grosso do Sul,-6036152012.0
593,"Inicio da construção da Ermida de Nossa Senhora do Socorro nos Biscoitos, ilha de São Jorge, que foi concluída em 1788, ampliada em 1831 e restaurada na década de 1990.",-6036152012.0
594,"Primeira aula pública de '''Debuxo e Desenho''' no Porto, criada por decreto da Rainha D. Maria I",-5995803212.0
595,Antoine Lavoisier formula a teoria da combustão química .,-5995803212.0
596,Luigi Galvani faz experiências com rãs sobre electricidade animal.,-5995803212.0
597,"Introdução da cultura da batata na ilha Terceira, Açores.",-5995803212.0
598,movimento anticolonial ocorrido em Nova Granada (Colômbia),-5995803212.0
599,movimento anticolonial ocorrido no Peru,-5995803212.0
600,"Harvard passou a ser a primeira a ser referido como Universidade, pela nova Constituição de Massachussetts.",-5995803212.0
601,"Grande furacão de 1780 - em outubro, nas Caraíbas",-5995803212.0
602,"Descoberta do planeta Urano, por William Herschel.",-5958046412.0
603,Fundada a cidade de Los Angeles.,-5942926412.0
604,"Fundado a cidade de São Fidélis, Estado do Rio de Janeiro",-5940939212.0
605,"Construção do Solar dos Noronhas da Ribeira Seca, ilha de São Jorge.",-5940939212.0
606,"Construção da Ermida de Nossa Senhora dos Milagres anexa ao Solar dos Noronhas, Ribeira Seca.",-5940939212.0
607,"É colocado no templete, que para esse fim foi construído entre as duas torres sineiras, o relógio da Sé Catedral de Angra do Heroísmo, Angra.",-5932644812.0
608,Publicação do romance epistolar ''Les liaisons dangereuses'' de Choderlos de Laclos.,-5932644812.0
609,O elemento químico Telúrio é descoberto por Mueller von Reichenstein.,-5932644812.0
610,A rainha portuguesa D. Maria I eleva o povoado alentejano de Cuba (Portugal) à categoria de vila.,-5932644812.0
611,Abertura do primeiro Banco Comercial Americano.,-5932126412.0
612,Criada a Companhia dos Guarda Marinha da Armada Portuguesa.,-5928843212.0
613,George Washington cria a Ordem de Mérito Militar para soldados americanos feridos em batalha.,-5913809612.0
614,"Península da Criméia, até então pertencente ao Império Otomano, anexada pelo Império Russo.",-5901108812.0
615,È fundada a mais antiga marca de refrigerantes a Cadbury Schweppes,-5901108812.0
616,"Naufrágio no meio da Baía, junto ao Porto da Calheta, Vilha da Calheta da Fragata de guerra inglesa de nome ''quotHMS Pallasquot'', que se incendiou e queimou até à borda da água.",-5897393612.0
617,Fim da Guerra da Independência dos Estados Unidos.,-5879940812.0
618,Portugal proíbe as atividades fabris e artesanais no Brasil,-5837950412.0
619,"Início da circulação do jornal ''The Times'', com o nome ''The Daily Universal Register''",-5837950412.0
620,Escândalo do Caso do colar de diamantes,-5837950412.0
621,Fundação da cidade de Alexandria (Louisiana),-5837950412.0
622,Fundação da comuna chilena de Punitaqui,-5837950412.0
623,"Descoberta da galáxia NGC 4565, por William Herschel",-5837950412.0
624,"Casamento do futuro rei João VI de Portugal com Carlota Joaquina de Bourbon, infanta de Espanha",-5826977612.0
625,Portugal proíbe a importação de meias de seda de cor.,-5802612812.0
626,"Confirmação da doação da capitania da ilha de Santa Maria, Açores a António José de Vasconcelos e Sousa.",-5802612812.0
627,Revolta dos Notaveis,-5774878412.0
628,"Inicio da construção de uma ermida no lugar dos Biscoitos, ilha de São Jorge, ermida que em 1831 dá origem a actual Ermida de Nossa Senhora do Socorro.",-5774878412.0
629,"março – Inicia-se uma crise sísmica na ilha Graciosa, Açores, a crise sísmica abalou a ilha Graciosa sem, contudo, causar danos consideráveis.",-5774878412.0
630,"Delaware torna-se o primeiro estado norte-americano, após ter ratificado a Constituição americana.",-5774878412.0
631,"A Pensilvânia torna-se o segundo estado norte-americano, após ter ratificado a Constituição americana.",-5774878412.0
632,"Nova Jérsei torna-se o terceiro estado norte-americano, após ter ratificado a Constituição americana.",-5774878412.0
633,É assinada a Constituição dos Estados Unidos da América.,-5752500812.0
634,"Fim do reinado de Jigme Singye, Desi Druk do Reino do Butão, reinou desde 1776.",-5743342412.0
635,"Inicio do reinado de Druk Tendzin II, Desi Druk do Reino do Butão, reinou 1792.",-5743342412.0
636,"Um novo governador enviado por Portugal anunciou que haveria uma derrama, ou seja, a cobrança forçada dos impostos atrasados, um clima de revolta tomou conta da população.",-5743342412.0
637,Primeira edição do jornal inglês ''The Times''.,-5743342412.0
638,"A Geórgia torna-se o quarto estado norte-americano, após ter ratificado a Constituição americana.",-5743256012.0
639,"Connecticut torna-se o quinto estado norte-americano, após ter ratificado a Constituição americana.",-5742651212.0
640,Desembarque dos primeiros colonos ingleses na actual Sydney.,-5741182412.0
641,"Massachusetts torna-se o sexto estado norte-americano, após ter ratificado a Constituição americana.",-5740232012.0
642,"Maryland torna-se o sétimo estado norte-americano, após ter ratificado a Constituição americana.",-5733147212.0
643,"Carolina do Sul torna-se o oitavo estado norte-americano, após ter ratificado a Constituição americana.",-5730987212.0
644,"New Hampshire torna-se o nono estado norte-americano, após ter ratificado a Constituição americana.",-5728481612.0
645,"Virgínia torna-se o décimo estado norte-americano, após ter ratificado a Constituição americana.",-5728136012.0
646,"Nova Iorque torna-se o décimo-primeiro estado norte-americano, após ter ratificado a Constituição americana.",-5725457612.0
647,"Ocorre a Inconfidência Mineira na então capitania de Minas Gerais, no Brasil.",-5711720012.0
648,Primeiras eleições nacionais nos Estados Unidos.,-5711201612.0
649,George Washington é eleito o primeiro presidente dos Estados Unidos por unanimidade.,-5708782412.0
650,"Entra em vigor a Constituição dos Estados Unidos, a partir de declaração do Congresso, na cidade de Nova Iorque.",-5706363212.0
651,Joaquim Silvério dos Reis delata os conjurados ao Visconde de Barbacena.,-5705412812.0
652,Fletcher Christian inicia o Motim da Bounty.,-5701611212.0
653,Abertura da reunião do Estados Gerais na França.,-5701006412.0
654,A assembleia dos Estados Gerais reuniu-se para debater a situação do país.,-5701006412.0
655,Tem início a Revolução Francesa (que se estende até 9 de novembro de 1799).,-5701006412.0
656,Populares da cidade de Paris saíram às ruas saqueando depósitos de armas e de alimentos. Queda da Bastilha,-5694958412.0
657,"A Assembleia Nacional Contituente aboliu a servidão, os dízimos e os privilégios do clero e da nobreza, pondo fim ao que restava do feudalismo na França.",-5693144012.0
658,A Assembleia aprovou a Declaração dos Direitos do Homem e do Cidadão.,-5691243212.0
659,Criada a Carta dos Direitos dos Estados Unidos.,-5688651212.0
660,"Carolina do Norte torna-se o 12º estado norte-americano, após ter ratificado a Constituição americana.",-5683726412.0
661,"Fundação da Cidade de Viçosa, Alagoas, no Brasil. O seu fundador foi Manoel Francisco (? - 1839).",-5680184012.0
662,Japão faz contrato com a Alemanha para um ajudar o outro em caso de guerra.,-5680184012.0
663,"Rhode Island torna-se o 13º estado norte-americano, após ter ratificado a Constituição americana.",-5667396812.0
664,Celebra-se em Paris a Festa da Federação.,-5663422412.0
665,"A assinatura do ''Residence Act'' dá ao então presidente americano, George Washington, o poder de escolher o local onde seria construída a nova capital americana.",-5663249612.0
666,O rei Frederico VI da Dinamarca casa-se com a landegravina Maria Sofia de Hesse-Cassel.,-5661953612.0
667,A Assembleia Nacional aprovou uma Contituição que incorporou a perda dos privilégios do clero e da nobreza e limitou o poder do rei.,-5648648012.0
668,"Ratificada a Carta dos Direitos dos Estados Unidos, que é composta por dez emendas constitucionais que garantem vários direitos civis e liberdades fundamentais.",-5648648012.0
669,Vermont torna-se o 14º estado norte-americano.,-5643291212.0
670,"A primeira das quarenta pedras delimitadoras do novo Distrito de Columbia é colocado no Jones Point Light, em Alexandria, na Virgínia.",-5639144012.0
671,setembro - Foi promulgada a primeira Constituição da França que resumia as realizações da Revolução Francesa.,-5639144012.0
672,"Fundação de Washington, D.C., a capital dos Estados Unidos.",-5626961612.0
673,"Criação de uma cadeira de gramática latina no Convento de São Francisco, Vila do Porto, ilha de Santa Maria, Açores.",-5620395212.0
674,"Fim do reinado de Druk Tendzin II, Desi Druk do Reino do Butão, reinou desde 1788.",-5617112012.0
675,"Inicio do primeiro reinado de Tashi Namgyal, Desi Druk do Reino do Butão, reinado que terminou em 1799.",-5617112012.0
676,"enchente de mar atinge as Velas. quot''tão impetuosa a bravura do mar''quot que derrubou a muralha de protecção, destruiu uma casa e danificou outras, ameaçando atingir a praça defronte da Matriz de Velas, a Igreja de São Jorge.",-5615211212.0
677,"Em Portugal, o príncipe D. João, futuro D. João VI, assume a governação, em nome de sua mãe a rainha D. Maria I.",-5613656012.0
678,"A França declara guerra a Áustria, começam as guerras revolucionárias francesas.",-5613656012.0
679,"1ª execução através da Guilhotina em França (este instrumento, da autoria do Monsieur Guilhotin, foi muito criticado pela direita conservadora por ser excessivamente benevolente para com os condenados à morte).",-5613656012.0
680,ampquotLa Marseillaiseampquot (hino nacional francês) é composta por Claude Joseph Rouget de Lisle.,-5613656012.0
681,"Execução, através do enforcamento, no Rio de Janeiro no Campo da Lampadosa, da sentença de morte de Joaquim José da Silva Xavier conhecido como Tiradentes, decorrente do seu envolvimento com a Inconfidência Mineira que se instauraria em Minas Gerais.",-5613656012.0
682,Kentucky torna-se o 15º estado norte-americano.,-5603979212.0
683,"Populares juntaram-se ao exército francês, com isso, ganhou forças para vencer os estrangeiros na Batalha de Valmy.",-5594388812.0
684,"Início da construção da Casa Branca em Washington, D.C., Estados Unidos, com a colocação da pedra angular pelo arquiteto James Hoban.",-5592401612.0
685,"Fundação da Real Academia de Artilharia, Fortificação e Desenho, primeira escola de engenharia das Américas e terceira do mundo. Seus atuais descendentes são a Escola Politécnica da Universidade Federal do Rio de Janeiro (Poli) e o Instituto Militar de Engenharia (IME).",-5586785612.0
686,"Primeiro Círio de Nossa Senhora de Nazaré, em Belém do Pará.",-5563889612.0
687,Jacquel-Louis David pinta a obra ampquotMarat Assassinatoampquot,-5563889612.0
688,Posse do governo interino dos Açores por falecimento do capitão-general Dinis Gregório de Melo Castro e Mendonça.,-5563889612.0
689,"Terramoto na ilha das Flores, Açores.",-5563889612.0
690,"Em janeiro, o rei Luís XVI foi executado em praça pública, sob chuva de aplausos dos populares.",-5563889612.0
691,Fundação do Museu do Louvre.,-5563889612.0
692,"Assinados tratados no contexto das Guerras da Revolução com origem na revolução francesa. A 26 de Setembro de 1793 assinou-se, em Londres, o tratado de mútuo auxílio entre Portugal e a Inglaterra, sendo plenipotenciários D. João de Almeida Melo e Castro e lord Grenville. A convenção com a Espanha foi firmada em Madrid, a 15 de Julho do referido ano de 1793.",-5563889612.0
693,Batalha de Courtrai.,-5542721612.0
694,Foram assassinadas dezassete Carmelitas de Compiègne fruto das acções da revolução francesa.,-5536932812.0
695,Johan Gadolin descobre o elemento Ítrio.,-5536932812.0
696,Conjuração Carioca,-5536932812.0
697,Pamplona é cercada por tropas napoleónicas mas não conseguem entrar na cidade.,-5536932812.0
698,"Fundação do Império do Divino Espírito Santo da Rua de cima de São Pedro, São Pedro, Angra.",-5522417612.0
699,"Uma nova Costituição, manteve a república, restabeleceu o voto censitário.",-5522417612.0
700,"Terceira Partilha da Polônia entre Áustria, Prússia e Rússia.",-5496843212.0
701,Jebediah Springfield funda a cidade de Springfield (Os Simpsons).,-5490881612.0
702,"Edward Jenner inventa a primeira vacina, a ''quotvacciniaquot'' contra a varíola.",-5479304012.0
703,Tennessee torna-se o 16º estado norte-americano.,-5477748812.0
704,"Na Rússia sobe ao poder o czar Paulo I após a morte da sua mãe, a Imperatriz Catarina, a Grande.",-5464097612.0
705,"//www.acores.com/sjorge/index.htm"">http://www.acores.com/sjorge/index.htm</a> São Jorge - Açores.",-5459259212.0
706,"Todos os detentores de bens da Coroa portuguesa e os herdeiros de morgados ou capelas passam a ter que servir no Exército ou na Marinha, sob pena de devolução dos bens.",-5454680012.0
707,Antônio Manuel de Mello e Castro de Mendonça tomou posse do governo de São Paulo sendo o Décimo quarto Capitão General da Capitania.,-5443880012.0
708,O povoado de Araritaguaba antigo porto das Monções portuguesas é elevada a Vila Chamada Porto Feliz.,-5434635212.0
709,Luxemburgo é anexado pela França.,-5434289612.0
710,Alessandro Volta descobre a eletricidade.,-5427723212.0
711,Napoleão Bonaparte,-5427723212.0
712,Julho -  invade o Egito.,-5427723212.0
713,Prende o Papa.,-5427723212.0
714,Anexação de Genebra,-5427723212.0
715,Thomas Malthus publica sua teoria demográfica.,-5427723212.0
716,"Por meio de dezenas de castazes espalhados por Salvador e dirigidos ao ''magnífico povo baiano'', os rebeldes exigiram: a proclamação de uma república, a abertura dos portos brasileiros a todas as nações, o fim do preconceito racial, a diminuição dos impostos e o aumento dos salários.",-5408456012.0
717,"Outro movimento que teve o objetivo de independência foi a Conjuração Baiana, ocorrida em Salvador.",-5408456012.0
718,"Existência de referência documentais à Capela de São Sebastião, ilha de São Jorge, que se sabe ser de data anterior e onde esteve instalada a Ordem Terceira de Nossa Senhora do Carmo.",-5396187212.0
719,"//xpto-contratos.blogspot.com/2009/03/imperios-por-ordem-de-antiguidade.html"">http://xpto-contratos.blogspot.com/2009/03/imperios-por-ordem-de-antiguidade.html</a> Impérios da Terceira por ordem de antiguidade.",-5396187212.0
720,"//www.acores.com/sjorge/index.htm"">http://www.acores.com/sjorge/index.htm</a> Ilha de São Jorge - Açores.",-5396187212.0
721,"O príncipe herdeiro João de Bragança torna-se regente de Portugal, dada a incapacidade governativa de sua mãe, Maria I de Portugal.",-5396187212.0
722,Alessandro Giuseppe Antonio Anastasio Volta descobre a pilha.,-5396187212.0
723,"Nomeação de D. Lourenço José Boaventura de Almada, conde de Almada, no cargo de capitão-general dos Açores, foi o (3.º capitão-general).",-5396187212.0
724,"Fim do primeiro reinado de Tashi Namgyal, Desi Druk do Reino do Butão, reinou desde 1792.",-5396187212.0
725,"Inicio do reinado de Druk Namgyal, Desi Druk do Reino do Butão, reinou até 1803.",-5396187212.0
726,Van Menegl (O Sombrio) finalizado o Livro Branco que da origem ao Hyprio.,-5396187212.0
727,"Napoleão captura Jaffa na Palestina e ordena a execução de 2,000 prisioneiros de guerra.",-5390571212.0
728,A escravatura é abolida no estado de Nova York.,-5388670412.0
729,O Capitão francês Pierre François Xavier Bouchard descobre a Pedra de Roseta.,-5379339212.0
730,"Por ordem da rainha de Portugal, D. Maria I, os soldados Lucas Dantas e Luís Gonzaga das Virgens e os alfaiates João de Deus e Manoel Faustino foram enforcados e esquartejados na Praça da Piedade, em Salvador.",-5369316812.0
731,Napoleão derruba o Directório e torna-se primeiro consul da República considerada a data do fim da Revolução Francesa.,-5369230412.0
732,"Em 10 de novembro- 18 Brumário, degundo o calendário republicano, Bonaparte tomou o poder.",-5369230412.0
733,A população mundial atinge o primeiro bilhão de pessoas.,-5364651212.0
734,Alessandro Volta inventa a bateria eléctrica.,-5364651212.0
735,É eleito o Papa Pio VII.,-5364651212.0
736,"É inaugurada a Biblioteca do Congresso dos Estados Unidos em Washington, DC.",-5364651212.0
737,"Johann Wilhelm Ritter, físico alemão, observa os efeitos químicos da electricidade.",-5364651212.0
738,"Tremores de terra na ilha Terceira, Açores.",-5364651212.0
